Date,Open,High,Low,Close,Adj Close,Volume
2017-02-22,136.429993,137.119995,136.110001,137.110001,136.012268,20836900
2017-02-23,137.380005,137.479996,136.300003,136.529999,135.43692,20788200
2017-02-24,135.91000400000001,136.66000400000001,135.279999,136.66000400000001,135.565887,21776600
2017-02-27,137.139999,137.440002,136.279999,136.929993,135.83371,20257400
2017-02-28,137.080002,137.440002,136.699997,136.990005,135.89325,23482900
2017-03-01,137.889999,140.149994,137.600006,139.78999299999998,138.670807,36414600
2017-03-02,140.0,140.279999,138.759995,138.96000700000002,137.847473,26211000
2017-03-03,138.779999,139.830002,138.58999599999999,139.779999,138.660889,21108100
2017-03-06,139.369995,139.770004,138.600006,139.33999599999999,138.224426,21750000
2017-03-07,139.059998,139.979996,138.78999299999998,139.520004,138.402985,17446300
2017-03-08,138.949997,139.800003,138.820007,139.0,137.887146,18707200
2017-03-09,138.740005,138.78999299999998,137.050003,138.679993,137.56968700000002,22155900
2017-03-10,139.25,139.360001,138.639999,139.139999,138.026016,19612800
2017-03-13,138.850006,139.429993,138.820007,139.199997,138.08554099999998,17421700
2017-03-14,139.300003,139.649994,138.83999599999999,138.990005,137.877228,15309100
2017-03-15,139.41000400000001,140.75,139.029999,140.46000700000002,139.335464,25691800
2017-03-16,140.720001,141.020004,140.259995,140.690002,139.563614,19232000
2017-03-17,141.0,141.0,139.889999,139.990005,138.869217,43885000
2017-03-20,140.399994,141.5,140.229996,141.46000700000002,140.32745400000002,21542000
2017-03-21,142.110001,142.800003,139.729996,139.83999599999999,138.72041299999998,39529900
2017-03-22,139.850006,141.600006,139.759995,141.419998,140.287766,25860200
2017-03-23,141.259995,141.580002,140.610001,140.919998,139.79176299999997,20346300
2017-03-24,141.5,141.740005,140.350006,140.639999,139.51400800000002,22395600
2017-03-27,139.389999,141.220001,138.619995,140.880005,139.752106,23575100
2017-03-28,140.91000400000001,144.03999299999998,140.619995,143.800003,142.64871200000002,33374800
2017-03-29,143.679993,144.490005,143.190002,144.119995,142.966141,29190000
2017-03-30,144.190002,144.5,143.5,143.929993,142.777664,21207300
2017-03-31,143.720001,144.270004,143.009995,143.66000400000001,142.509842,19661700
2017-04-03,143.71000700000002,144.119995,143.050003,143.699997,142.54951499999999,19985700
2017-04-04,143.25,144.889999,143.169998,144.770004,143.610962,19891400
2017-04-05,144.220001,145.46000700000002,143.809998,144.020004,142.866959,27717900
2017-04-06,144.28999299999998,144.520004,143.449997,143.66000400000001,142.509842,21149000
2017-04-07,143.729996,144.179993,143.270004,143.33999599999999,142.192398,16672200
2017-04-10,143.600006,143.880005,142.899994,143.169998,142.02375800000002,18933400
2017-04-11,142.940002,143.350006,140.059998,141.630005,140.496094,30379400
2017-04-12,141.600006,142.149994,141.009995,141.800003,140.664734,20350000
2017-04-13,141.91000400000001,142.380005,141.050003,141.050003,139.92073100000002,17822900
2017-04-17,141.479996,141.880005,140.869995,141.830002,140.69448899999998,16582100
2017-04-18,141.41000400000001,142.03999299999998,141.110001,141.199997,140.06951899999999,14697500
2017-04-19,141.880005,142.0,140.449997,140.679993,139.553696,17328400
2017-04-20,141.220001,142.919998,141.16000400000001,142.440002,141.299591,23319600
2017-04-21,142.440002,142.679993,141.850006,142.270004,141.130966,17320900
2017-04-24,143.5,143.949997,143.179993,143.639999,142.48998999999998,17134300
2017-04-25,143.91000400000001,144.899994,143.869995,144.529999,143.372864,18871500
2017-04-26,144.470001,144.600006,143.380005,143.679993,142.529663,20041200
2017-04-27,143.919998,144.16000400000001,143.309998,143.78999299999998,142.638794,14246300
2017-04-28,144.08999599999999,144.300003,143.270004,143.649994,142.499893,20763500
2017-05-01,145.100006,147.199997,144.96000700000002,146.580002,145.406448,33602900
2017-05-02,147.53999299999998,148.08999599999999,146.83999599999999,147.509995,146.32901,45352200
2017-05-03,145.58999599999999,147.490005,144.270004,147.059998,145.882614,45697000
2017-05-04,146.520004,147.139999,145.809998,146.529999,145.35685700000002,23371900
2017-05-05,146.759995,148.979996,146.759995,148.96000700000002,147.76741,27327700
2017-05-08,149.029999,153.699997,149.029999,153.009995,151.784973,48752400
2017-05-09,153.869995,154.880005,153.449997,153.990005,152.757141,39130400
2017-05-10,153.630005,153.940002,152.110001,153.259995,152.032974,25805700
2017-05-11,152.449997,154.070007,152.309998,153.949997,153.347809,27255100
2017-05-12,154.699997,156.419998,154.669998,156.100006,155.48941000000002,32527000
2017-05-15,156.009995,156.649994,155.050003,155.699997,155.090958,26009700
2017-05-16,155.940002,156.059998,154.720001,155.470001,154.861862,20048500
2017-05-17,153.600006,154.570007,149.71000700000002,150.25,149.662277,50767700
2017-05-18,151.270004,153.33999599999999,151.130005,152.53999299999998,151.943314,33568200
2017-05-19,153.380005,153.979996,152.630005,153.059998,152.461288,26960800
2017-05-22,154.0,154.580002,152.91000400000001,153.990005,153.38765,22966400
2017-05-23,154.899994,154.899994,153.309998,153.800003,153.198395,19918900
2017-05-24,153.83999599999999,154.169998,152.669998,153.33999599999999,152.740189,19178000
2017-05-25,153.729996,154.350006,153.029999,153.869995,153.268112,19235600
2017-05-26,154.0,154.240005,153.309998,153.610001,153.00914,21927600
2017-05-30,153.419998,154.429993,153.330002,153.669998,153.068893,20126900
2017-05-31,153.970001,154.169998,152.380005,152.759995,152.16246,24451200
2017-06-01,153.169998,153.330002,152.220001,153.179993,152.580811,16404100
2017-06-02,153.580002,155.449997,152.889999,155.449997,154.841934,27770700
2017-06-05,154.33999599999999,154.449997,153.46000700000002,153.929993,153.32788100000002,25331700
2017-06-06,153.899994,155.809998,153.779999,154.449997,153.845856,26624900
2017-06-07,155.020004,155.979996,154.479996,155.369995,154.76225300000002,21069600
2017-06-08,155.25,155.53999299999998,154.399994,154.990005,154.38374299999998,21112300
2017-06-09,155.190002,155.190002,146.020004,148.979996,148.397247,64882700
2017-06-12,145.740005,146.08999599999999,142.509995,145.419998,144.85116599999998,72307300
2017-06-13,147.16000400000001,147.449997,145.149994,146.58999599999999,146.01658600000002,34165400
2017-06-14,147.5,147.5,143.83999599999999,145.16000400000001,144.592194,31531200
2017-06-15,143.320007,144.479996,142.21000700000002,144.28999299999998,143.72558600000002,32165400
2017-06-16,143.779999,144.5,142.199997,142.270004,141.713501,50361100
2017-06-19,143.66000400000001,146.740005,143.66000400000001,146.33999599999999,145.76757800000001,32541400
2017-06-20,146.869995,146.869995,144.940002,145.009995,144.44276399999998,24900100
2017-06-21,145.520004,146.070007,144.610001,145.869995,145.299408,21265800
2017-06-22,145.770004,146.699997,145.119995,145.630005,145.060364,19106300
2017-06-23,145.130005,147.16000400000001,145.110001,146.279999,145.707809,35439400
2017-06-26,147.169998,148.279999,145.380005,145.820007,145.249619,25692400
2017-06-27,145.009995,146.16000400000001,143.619995,143.729996,143.167786,24761900
2017-06-28,144.490005,146.110001,143.16000400000001,145.830002,145.259567,22082400
2017-06-29,144.71000700000002,145.130005,142.279999,143.679993,143.117966,31499400
2017-06-30,144.449997,144.96000700000002,143.779999,144.020004,143.45665,23024100
2017-07-03,144.880005,145.300003,143.100006,143.5,142.93868999999998,14277800
2017-07-05,143.690002,144.78999299999998,142.720001,144.08999599999999,143.526367,21569600
2017-07-06,143.020004,143.5,142.41000400000001,142.729996,142.17169199999998,24128800
2017-07-07,142.899994,144.75,142.899994,144.179993,143.61601299999998,19201700
2017-07-10,144.110001,145.949997,143.369995,145.059998,144.49258400000002,21090600
2017-07-11,144.729996,145.850006,144.380005,145.529999,144.960739,19781800
2017-07-12,145.869995,146.179993,144.820007,145.740005,145.16992199999999,24884500
2017-07-13,145.5,148.490005,145.440002,147.770004,147.191986,25199400
2017-07-14,147.970001,149.330002,147.330002,149.03999299999998,148.457001,20132100
2017-07-17,148.820007,150.899994,148.570007,149.559998,148.974976,23793500
2017-07-18,149.199997,150.130005,148.669998,150.080002,149.49295,17868800
2017-07-19,150.479996,151.419998,149.949997,151.020004,150.429276,20923000
2017-07-20,151.5,151.740005,150.190002,150.33999599999999,149.751923,17243700
2017-07-21,149.990005,150.440002,148.880005,150.270004,149.682205,26252600
2017-07-24,150.580002,152.440002,149.899994,152.08999599999999,151.495071,21493200
2017-07-25,151.800003,153.83999599999999,151.800003,152.740005,152.142548,18853900
2017-07-26,153.350006,153.929993,153.059998,153.46000700000002,152.859726,15781000
2017-07-27,153.75,153.990005,147.300003,150.559998,149.971069,32476300
2017-07-28,149.889999,150.229996,149.190002,149.5,148.915207,17213700
2017-07-31,149.899994,150.330002,148.130005,148.729996,148.148224,19845900
2017-08-01,149.100006,150.220001,148.41000400000001,150.050003,149.46305800000002,35368600
2017-08-02,159.279999,159.75,156.16000400000001,157.139999,156.52533,69936800
2017-08-03,157.050003,157.21000700000002,155.020004,155.570007,154.961472,27097300
2017-08-04,156.070007,157.399994,155.690002,156.389999,155.77825900000002,20559900
2017-08-07,157.059998,158.919998,156.669998,158.809998,158.188797,21870300
2017-08-08,158.600006,161.830002,158.270004,160.080002,159.453827,36205900
2017-08-09,159.259995,161.270004,159.110001,161.059998,160.429993,26131500
2017-08-10,159.899994,160.0,154.630005,155.320007,155.320007,40804300
2017-08-11,156.600006,158.570007,156.070007,157.479996,157.479996,26257100
2017-08-14,159.320007,160.21000700000002,158.75,159.850006,159.850006,22028200
2017-08-15,160.66000400000001,162.199997,160.139999,161.600006,161.600006,29465500
2017-08-16,161.940002,162.509995,160.149994,160.949997,160.949997,27671600
2017-08-17,160.520004,160.71000700000002,157.83999599999999,157.860001,157.860001,27940600
2017-08-18,157.860001,159.5,156.720001,157.5,157.5,27428100
2017-08-21,157.5,157.889999,155.110001,157.21000700000002,157.21000700000002,26368500
2017-08-22,158.229996,160.0,158.020004,159.779999,159.779999,21604600
2017-08-23,159.070007,160.470001,158.880005,159.979996,159.979996,19399100
2017-08-24,160.429993,160.740005,158.550003,159.270004,159.270004,19818900
2017-08-25,159.649994,160.559998,159.270004,159.860001,159.860001,25480100
2017-08-28,160.139999,162.0,159.929993,161.470001,161.470001,25966000
2017-08-29,160.100006,163.119995,160.0,162.91000400000001,162.91000400000001,29516900
2017-08-30,163.800003,163.889999,162.610001,163.350006,163.350006,27269600
2017-08-31,163.639999,164.520004,163.479996,164.0,164.0,26785100
2017-09-01,164.800003,164.940002,163.630005,164.050003,164.050003,16591100
2017-09-05,163.75,164.25,160.559998,162.080002,162.080002,29468500
2017-09-06,162.71000700000002,162.990005,160.520004,161.91000400000001,161.91000400000001,21651700
2017-09-07,162.08999599999999,162.240005,160.360001,161.259995,161.259995,21928500
2017-09-08,160.860001,161.149994,158.529999,158.630005,158.630005,28611500
2017-09-11,160.5,162.050003,159.889999,161.5,161.5,31580800
2017-09-12,162.610001,163.96000700000002,158.770004,160.860001,160.860001,71714000
2017-09-13,159.869995,159.96000700000002,157.91000400000001,159.649994,159.649994,44907400
2017-09-14,158.990005,159.399994,158.08999599999999,158.279999,158.279999,23760700
2017-09-15,158.470001,160.970001,158.0,159.880005,159.880005,49114600
2017-09-18,160.110001,160.5,158.0,158.669998,158.669998,28269400
2017-09-19,159.509995,159.770004,158.440002,158.729996,158.729996,20810600
2017-09-20,157.899994,158.259995,153.830002,156.070007,156.070007,52951400
2017-09-21,155.800003,155.800003,152.75,153.389999,153.389999,37511700
2017-09-22,151.53999299999998,152.270004,150.559998,151.889999,151.889999,46645400
2017-09-25,149.990005,151.830002,149.16000400000001,150.550003,150.550003,44387300
2017-09-26,151.779999,153.919998,151.690002,153.139999,153.139999,36660000
2017-09-27,153.800003,154.720001,153.53999299999998,154.229996,154.229996,25504200
2017-09-28,153.889999,154.279999,152.699997,153.279999,153.279999,22005500
2017-09-29,153.21000700000002,154.130005,152.0,154.119995,154.119995,26299800
2017-10-02,154.259995,154.449997,152.720001,153.809998,153.809998,18698800
2017-10-03,154.009995,155.08999599999999,153.91000400000001,154.479996,154.479996,16230300
2017-10-04,153.630005,153.860001,152.46000700000002,153.479996,153.479996,20163800
2017-10-05,154.179993,155.440002,154.050003,155.389999,155.389999,21283800
2017-10-06,154.970001,155.490005,154.559998,155.300003,155.300003,17407600
2017-10-09,155.809998,156.729996,155.490005,155.83999599999999,155.83999599999999,16262900
2017-10-10,156.059998,158.0,155.100006,155.899994,155.899994,15617000
2017-10-11,155.970001,156.979996,155.75,156.550003,156.550003,16905600
2017-10-12,156.350006,157.369995,155.729996,156.0,156.0,16125100
2017-10-13,156.729996,157.279999,156.41000400000001,156.990005,156.990005,16394200
2017-10-16,157.899994,160.0,157.649994,159.880005,159.880005,24121500
2017-10-17,159.779999,160.869995,159.229996,160.470001,160.470001,18997300
2017-10-18,160.419998,160.71000700000002,159.600006,159.759995,159.759995,16374200
2017-10-19,156.75,157.080002,155.020004,155.979996,155.979996,42584200
2017-10-20,156.610001,157.75,155.96000700000002,156.25,156.25,23974100
2017-10-23,156.889999,157.690002,155.5,156.169998,156.169998,21984300
2017-10-24,156.28999299999998,157.419998,156.199997,157.100006,157.100006,17757200
2017-10-25,156.91000400000001,157.550003,155.270004,156.41000400000001,156.41000400000001,20563900
